"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Josh Phegley","White Sox (AAA)","24","421","4.8 %","14.3 %","0.33",".266",".306",".373",".680",".107","3.5",".299","0.5","42","-6.0",".307","87","9308"
"Clete Thomas","Twins (AAA)","28","426","6.3 %","25.6 %","0.25",".232",".281",".405",".686",".173","6.8",".288","1.3","42","-6.5",".306","87","3373"
"Matt Dominguez","- - -","22","492","6.9 %","10.6 %","0.65",".257",".311",".371",".682",".114","1.4",".271","-0.5","49","-16.5",".304","75","4903"
"Ramiro Pena","Yankees (AAA)","26","404","8.4 %","18.3 %","0.46",".258",".325",".328",".653",".069","3.5",".317","-1.1","39","-7.1",".303","85","8841"
"Josh Wilson","Braves (AAA)","31","452","7.5 %","21.5 %","0.35",".241",".306",".356",".662",".115","4.7",".301","-0.3","44","-8.0",".303","85","2102"
"Francisco Peguero","Giants (AAA)","24","476","3.2 %","17.2 %","0.18",".272",".297",".394",".691",".122","4.7",".319","0.2","46","-16.7",".302","73","5496"
"Luis Hernandez","Rangers (AAA)","28","572","5.2 %","14.0 %","0.38",".262",".303",".376",".679",".114","5.6",".290","0.4","54","-21.3",".299","72","3206"
"Corey Patterson","Brewers (AAA)","32","390","3.8 %","20.0 %","0.19",".251",".285",".410",".695",".160","7.3",".292","2.2","37","-14.8",".299","71","300"
"Che-Hsuan Lin","Red Sox (AAA)","23","445","9.4 %","14.6 %","0.65",".247",".323",".316",".638",".068","5.9",".290","1.2","41","-9.5",".298","81","3734"
"Kyle Hudson","- - -","25","462","9.3 %","16.0 %","0.58",".264",".335",".286",".621",".022","5.3",".321","-0.2","41","-11.2",".294","79","3658"
"Tsuyoshi Nishioka","Twins (AAA)","27","431","7.4 %","12.3 %","0.60",".258",".315",".324",".639",".066","3.5",".293","-1.5","38","-10.7",".294","78","11531"
"Blake Davis","Orioles (AAA)","28","390","6.4 %","15.6 %","0.41",".251",".299",".346",".646",".096","5.5",".293","1.1","35","-9.8",".293","78","5812"
"Jesus Feliciano","Rays (AAA)","33","467","5.4 %","9.2 %","0.58",".270",".312",".326",".638",".056","4.1",".295","0.2","41","-11.8",".293","78","2448"
"Andres Blanco","Phillies (AAA)","28","461","8.5 %","16.7 %","0.51",".235",".301",".346",".648",".111","3.4",".264","-0.9","41","-11.7",".293","78","1907"
"Jose Iglesias","Red Sox (AAA)","22","396","6.8 %","11.6 %","0.59",".266",".318",".306",".624",".040","5.1",".299","1.1","34","-11.1",".290","75","10231"
"Vinnie Catricala","Mariners (AAA)","23","507","7.3 %","17.4 %","0.42",".229",".292",".348",".640",".119","3.7",".262","-0.2","44","-23.4",".289","65","sa501575"
"Pete Kozma","Cardinals (AAA)","24","500","8.2 %","14.8 %","0.55",".232",".292",".355",".647",".123","4.9",".251","-0.5","43","-23.3",".289","65","2539"
"Drew Garcia","White Sox (AAA)","26","408","6.9 %","20.3 %","0.34",".234",".294",".335",".629",".102","4.1",".285","-0.5","34","-12.2",".287","74","sa455332"
"Anderson Hernandez","Pirates (AAA)","29","399","4.5 %","14.5 %","0.31",".268",".301",".328",".629",".060","4.7",".314","-1.1","33","-12.3",".286","73","3366"
"Bryan Anderson","Cardinals (AAA)","25","392","9.2 %","22.7 %","0.40",".225",".302",".317",".619",".092","1.9",".281","0.0","32","-19.6",".285","62","9871"
